17channels: 0.32280000000000003, 0.7385613735513072, 0.7254399357024747
acceleration: 0.3333, 0.7658012650931931, 0.7603217635626772
altitude: 0.3542, 0.7224532753173073, 0.7333622601865804
bearing1: 0.3176, 0.7290255947229072, 0.7103697853603828
bearing2: 0.325, 0.7382953268473348, 0.7194208598803166
bearing3: 0.3287, 0.7659200096152471, 0.7623068130199918
bearing4: 0.32, 0.7202788421276287, 0.7332765893211598
bearing5: 0.2982, 0.7353634206195108, 0.7214821788043706
bearing6: 0.3554, 0.7667139022094205, 0.7631978258960372
bearing7: 0.3605, 0.7637749286229432, 0.7582059167671966
bearing8: 0.3367, 0.7594017350530479, 0.7558547116408578
bearing_deviation: 0.28859999999999997, 0.7321586276967583, 0.7172474493558565
bearing_difference: 0.3754, 0.7568193647259457, 0.7590566477458591
binary: 0.2097, 0.7307625814049269, 0.6929013164450162
distance: 0.271, 0.7309437395863168, 0.7259716067489219
heatmap: 0.15789999999999998, 0.6373705334224702, 0.646416646279637
slope: 0.29600000000000004, 0.7224063938353247, 0.7066945866456398
speed: 0.2299, 0.6043396071436969, 0.6243495548240979
