17channels: 0.3506, 0.7626340988117062, 0.7555316209045826
acceleration: 0.363, 0.7394161459985897, 0.7245454821681904
altitude: 0.3267, 0.7371586073769639, 0.7226835311541457
bearing1: 0.3123, 0.7203236646002433, 0.7092331517540242
bearing2: 0.3357, 0.758724395027057, 0.7496263343402134
bearing3: 0.3432, 0.7630616609275981, 0.761709120788825
bearing4: 0.3392, 0.7482482572751525, 0.7470729120154721
bearing5: 0.3287, 0.7011931998055466, 0.7065200204980974
bearing6: 0.3508, 0.7626321852795132, 0.757593113763089
bearing7: 0.3448, 0.75898774125916, 0.7504987282227421
bearing8: 0.3624, 0.7234296130288523, 0.7103923175972623
bearing_deviation: 0.3333, 0.7458075509167552, 0.7296172807682074
bearing_difference: 0.35409999999999997, 0.7317500226786575, 0.7183937740806083
binary: 0.2814, 0.705574086938497, 0.6802470453422548
distance: 0.2255, 0.7317723199934703, 0.7212837837837838
heatmap: 0.2238, 0.6540463264474481, 0.6336474075863475
slope: 0.3136, 0.7457077089094184, 0.7417921378857931
speed: 0.2263, 0.6090932104447472, 0.6329688279270814
