17channels: 0.3139, 0.7388320716572934, 0.7140368970732363
acceleration: 0.3261, 0.7641840898717627, 0.7517521331671743
altitude: 0.2985, 0.6992765167344706, 0.7010430416952672
bearing1: 0.2565, 0.723786293431226, 0.696432188214877
bearing2: 0.3014, 0.741840429535975, 0.7171481793898496
bearing3: 0.3065, 0.7395823212031128, 0.7268413837676423
bearing4: 0.2878, 0.7587329319339593, 0.7504564813459982
bearing5: 0.3309, 0.7592188777010812, 0.7550782668808735
bearing6: 0.2782, 0.7397695130924596, 0.724973555511509
bearing7: 0.3249, 0.7630492358292263, 0.7498546081008693
bearing8: 0.3128, 0.7290338537880147, 0.7134223198262616
bearing_deviation: 0.23670000000000002, 0.7198014350181369, 0.6877827188080965
bearing_difference: 0.3134, 0.7245681084949063, 0.7294166739579616
binary: 0.21710000000000002, 0.6808999388272072, 0.6160005361037793
distance: 0.2481, 0.7080416984035538, 0.7082279698302084
heatmap: 0.2404, 0.6842159434590669, 0.6650572863470203
slope: 0.29410000000000003, 0.6919510785910955, 0.6843215687478671
speed: 0.1972, 0.5869093905930847, 0.5917093681468227
