17channels: 0.2939, 0.7733482664284499, 0.7683621669389884
acceleration: 0.301, 0.7474192090401961, 0.7346763673693146
altitude: 0.3403, 0.7387151137012128, 0.726175552695398
bearing1: 0.3172, 0.7377195715813102, 0.729579369175295
bearing2: 0.3072, 0.7696222798596899, 0.7593339304692226
bearing3: 0.3423, 0.7475641787899411, 0.7377870768426043
bearing4: 0.32030000000000003, 0.7464637831216171, 0.7358116807263682
bearing5: 0.3121, 0.7688096459818102, 0.7680980527404893
bearing6: 0.325, 0.7488790922832638, 0.7385070954541301
bearing7: 0.3061, 0.7431896248884908, 0.7291609412972748
bearing8: 0.3429, 0.7662393466997571, 0.7637669664424387
bearing_deviation: 0.25739999999999996, 0.7636480431381684, 0.7559509448674808
bearing_difference: 0.3007, 0.7683455268967517, 0.7602521303963131
binary: 0.1685, 0.6898220818118695, 0.6180047425474254
distance: 0.2707, 0.6861657010371316, 0.7030217584882955
heatmap: 0.2397, 0.6544642299244116, 0.6595832435688599
slope: 0.32880000000000004, 0.7543188556809697, 0.7612932924968877
speed: 0.24350000000000002, 0.6171865025858904, 0.6250137452209595
