17channels: 0.3382, 0.7547005714583495, 0.754678034475774
acceleration: 0.3382, 0.754694611515664, 0.7538598800165599
altitude: 0.33340000000000003, 0.7457496106098522, 0.7463620487143424
bearing1: 0.3054, 0.7117264781370722, 0.7068702930079523
bearing2: 0.353, 0.7268078930849804, 0.7098929827484312
bearing3: 0.3448, 0.7534826470440055, 0.7578572790539875
bearing4: 0.2909, 0.7505716428052598, 0.7409116060773737
bearing5: 0.2974, 0.7262326696080469, 0.7139229131510892
bearing6: 0.3346, 0.7531940876746893, 0.7503883058362938
bearing7: 0.3309, 0.7237473104141117, 0.7176131551471979
bearing8: 0.37929999999999997, 0.7173586679038058, 0.7133753505537449
bearing_deviation: 0.3249, 0.7347717180314441, 0.7243361409457739
bearing_difference: 0.3679, 0.7221967421321814, 0.7264141384624745
binary: 0.30760000000000004, 0.6988736317073728, 0.706289668687373
distance: 0.3478, 0.6899766763701659, 0.7014143894622012
heatmap: 0.24239999999999998, 0.6386665744866726, 0.6556381273175872
slope: 0.3024, 0.7141017582570794, 0.709681398350953
speed: 0.1338, 0.5569429369724839, 0.548541309776888
