17channels: 0.3508, 0.7378286152017115, 0.7298927123241811
acceleration: 0.34630000000000005, 0.7094532386901029, 0.7191763360635716
altitude: 0.2992, 0.7583874454865236, 0.758927498088169
bearing1: 0.3061, 0.7562378100499396, 0.7605436976132772
bearing2: 0.345, 0.7618041529082866, 0.7589490782785216
bearing3: 0.3239, 0.738433766848544, 0.7350148317309256
bearing4: 0.3285, 0.7369255066342035, 0.7265926622907074
bearing5: 0.3404, 0.7358761219187423, 0.7363237871832513
bearing6: 0.3333, 0.7364020609045525, 0.7274355057834149
bearing7: 0.34840000000000004, 0.7363087044580746, 0.7255808387354628
bearing8: 0.3496, 0.7537729838769084, 0.7642954644688718
bearing_deviation: 0.2397, 0.7219864285162486, 0.6885029962866023
bearing_difference: 0.3322, 0.7267381479426731, 0.746881263228876
binary: 0.2046, 0.6684056830745878, 0.6598236883196565
distance: 0.2519, 0.7028964671101409, 0.6936778904724328
heatmap: 0.2245, 0.6550054363636291, 0.6426066307790138
slope: 0.2566, 0.7409545185694041, 0.7475293162369939
speed: 0.193, 0.6236285256218524, 0.629893861628594
